date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
09:01:28	0/0	---M-Z	303	error ('See%20Other')	text/html	etag:%22d41d8cd98f00b204e9800998ecf8427e%22	https://www.apple.com/th/shop/goto/bag	C:/Users/Utsav/Desktop/apple/Apple/www.apple.com/th/shop/goto/bag	(from https://www.apple.com/th/)
09:01:28	42707/42707	---M-Z	200	added ('OK')	text/html	date:Fri,%2017%20Apr%202020%2003:31:28%20GMT	https://www.apple.com/sn/macos/how-to-upgrade/	C:/Users/Utsav/Desktop/apple/Apple/www.apple.com/sn/macos/how-to-upgrade/index.html	(from https://www.apple.com/sn/)
09:01:28	0/0	---M-Z	301	error ('Moved%20Permanently')	text/html	etag:%22d41d8cd98f00b204e9800998ecf8427e%22	https://www.apple.com/th/shop/go/bag	C:/Users/Utsav/Desktop/apple/Apple/www.apple.com/th/shop/go/bag	(from https://www.apple.com/th/)
09:01:29	83104/83104	---M-Z	200	added ('OK')	text/html	date:Fri,%2017%20Apr%202020%2003:31:28%20GMT	https://www.apple.com/sn/ipad-10.2/	C:/Users/Utsav/Desktop/apple/Apple/www.apple.com/sn/ipad-10.2/index.html	(from https://www.apple.com/sn/)
09:01:29	100880/100880	---M-Z	200	added ('OK')	text/html	date:Fri,%2017%20Apr%202020%2003:31:29%20GMT	https://www.apple.com/th/shop/bag	C:/Users/Utsav/Desktop/apple/Apple/www.apple.com/th/shop/bag.html	(from https://www.apple.com/th/)
09:01:30	90029/90029	---M-Z	200	added ('OK')	text/html	date:Fri,%2017%20Apr%202020%2003:31:29%20GMT	https://www.apple.com/sn/ios/ios-13/	C:/Users/Utsav/Desktop/apple/Apple/www.apple.com/sn/ios/ios-13/index.html	(from https://www.apple.com/sn/)
09:01:30	149187/149187	---M-Z	200	added ('OK')	text/html	date:Fri,%2017%20Apr%202020%2003:31:29%20GMT	https://www.apple.com/sn/macbook-pro-16/	C:/Users/Utsav/Desktop/apple/Apple/www.apple.com/sn/macbook-pro-16/index.html	(from https://www.apple.com/sn/)
09:01:30	46915/46915	---M-Z	200	added ('OK')	text/html	date:Fri,%2017%20Apr%202020%2003:31:29%20GMT	https://www.apple.com/sn/airpods/	C:/Users/Utsav/Desktop/apple/Apple/www.apple.com/sn/airpods/index.html	(from https://www.apple.com/sn/)
09:01:30	47608/47608	---M-Z	200	added ('OK')	text/html	date:Fri,%2017%20Apr%202020%2003:31:30%20GMT	https://www.apple.com/sn/ipod-touch/	C:/Users/Utsav/Desktop/apple/Apple/www.apple.com/sn/ipod-touch/index.html	(from https://www.apple.com/sn/)
09:01:31	67383/67383	---M-Z	200	added ('OK')	text/html	date:Fri,%2017%20Apr%202020%2003:31:31%20GMT	https://www.apple.com/sn/icloud/	C:/Users/Utsav/Desktop/apple/Apple/www.apple.com/sn/icloud/index.html	(from https://www.apple.com/sn/)
09:01:31	184106/184106	---M-Z	200	added ('OK')	text/html	date:Fri,%2017%20Apr%202020%2003:31:31%20GMT	https://www.apple.com/sn/newsroom/	C:/Users/Utsav/Desktop/apple/Apple/www.apple.com/sn/newsroom/index.html	(from https://www.apple.com/sn/)
09:01:31	64122/64122	---M-Z	200	added ('OK')	text/html	date:Fri,%2017%20Apr%202020%2003:31:31%20GMT	https://www.apple.com/sn/leadership/	C:/Users/Utsav/Desktop/apple/Apple/www.apple.com/sn/leadership/index.html	(from https://www.apple.com/sn/)
09:01:31	135993/135993	---M-Z	200	added ('OK')	text/html	etag:%228dec84e4bc568336b8bbee00327915c8%22	https://www.apple.com/th/search	C:/Users/Utsav/Desktop/apple/Apple/www.apple.com/th/search.html	(from https://www.apple.com/th/)
09:01:32	137312/137312	---M-Z	200	added ('OK')	application/x-javascript	date:Fri,%2017%20Apr%202020%2003:31:31%20GMT	https://www.apple.com/ac/globalnav/5/th_TH/scripts/ac-globalnav.built.js	C:/Users/Utsav/Desktop/apple/Apple/www.apple.com/ac/globalnav/5/th_TH/scripts/ac-globalnav.built.js	(from https://www.apple.com/th/)
09:01:32	56322/56322	---M-Z	200	added ('OK')	text/html	date:Fri,%2017%20Apr%202020%2003:31:31%20GMT	https://www.apple.com/sn/sitemap/	C:/Users/Utsav/Desktop/apple/Apple/www.apple.com/sn/sitemap/index.html	(from https://www.apple.com/sn/)
09:01:32	0/0	---M-Z	303	error ('See%20Other')	text/html	etag:%22d41d8cd98f00b204e9800998ecf8427e%22	https://www.apple.com/th/shop/goto/buy_accessories	C:/Users/Utsav/Desktop/apple/Apple/www.apple.com/th/shop/goto/buy_accessories	(from https://www.apple.com/th/)
09:01:33	120212/120212	---M-Z	200	added ('OK')	text/html	date:Fri,%2017%20Apr%202020%2003:31:33%20GMT	https://www.apple.com/th/mac/	C:/Users/Utsav/Desktop/apple/Apple/www.apple.com/th/mac/index.html	(from https://www.apple.com/th/)
09:01:33	93587/93587	---M-Z	200	added ('OK')	text/html	date:Fri,%2017%20Apr%202020%2003:31:33%20GMT	https://www.apple.com/th/ipad/	C:/Users/Utsav/Desktop/apple/Apple/www.apple.com/th/ipad/index.html	(from https://www.apple.com/th/)
09:01:33	0/0	---M-Z	301	error ('Moved%20Permanently')	text/html	etag:%22d41d8cd98f00b204e9800998ecf8427e%22	https://www.apple.com/th/shop/go/buy_accessories	C:/Users/Utsav/Desktop/apple/Apple/www.apple.com/th/shop/go/buy_accessories	(from https://www.apple.com/th/)
09:01:33	100664/100664	---M-Z	200	added ('OK')	text/html	date:Fri,%2017%20Apr%202020%2003:31:33%20GMT	https://www.apple.com/th/iphone/	C:/Users/Utsav/Desktop/apple/Apple/www.apple.com/th/iphone/index.html	(from https://www.apple.com/th/)
09:01:34	60599/60599	---M-Z	200	added ('OK')	text/html	date:Fri,%2017%20Apr%202020%2003:31:33%20GMT	https://www.apple.com/th/tv/	C:/Users/Utsav/Desktop/apple/Apple/www.apple.com/th/tv/index.html	(from https://www.apple.com/th/)
09:01:34	87880/87880	---M-Z	200	added ('OK')	text/html	date:Fri,%2017%20Apr%202020%2003:31:33%20GMT	https://www.apple.com/th/watch/	C:/Users/Utsav/Desktop/apple/Apple/www.apple.com/th/watch/index.html	(from https://www.apple.com/th/)
09:01:34	72554/72554	---M-Z	200	added ('OK')	text/html	date:Fri,%2017%20Apr%202020%2003:31:34%20GMT	https://www.apple.com/th/music/	C:/Users/Utsav/Desktop/apple/Apple/www.apple.com/th/music/index.html	(from https://www.apple.com/th/)
09:01:34	75518/75518	---M-Z	200	added ('OK')	text/html	date:Fri,%2017%20Apr%202020%2003:31:34%20GMT	https://www.apple.com/th/airpods/	C:/Users/Utsav/Desktop/apple/Apple/www.apple.com/th/airpods/index.html	(from https://www.apple.com/th/)
09:01:35	184135/184135	---M-Z	200	added ('OK')	text/html	etag:%228e984856a6329b045659a67d8f4fd012%22	https://www.apple.com/th/shop/accessories/all-accessories	C:/Users/Utsav/Desktop/apple/Apple/www.apple.com/th/shop/accessories/all-accessories.html	(from https://www.apple.com/th/)
09:01:36	137159/137159	---M-Z	200	added ('OK')	text/html	date:Fri,%2017%20Apr%202020%2003:31:35%20GMT	https://www.apple.com/th/iphone-se/	C:/Users/Utsav/Desktop/apple/Apple/www.apple.com/th/iphone-se/index.html	(from https://www.apple.com/th/)
09:01:36	75394/75394	---M-Z	200	added ('OK')	text/html	date:Fri,%2017%20Apr%202020%2003:31:35%20GMT	https://www.apple.com/th/ipod-touch/	C:/Users/Utsav/Desktop/apple/Apple/www.apple.com/th/ipod-touch/index.html	(from https://www.apple.com/th/)
09:01:36	0/0	---M-Z	303	error ('See%20Other')	text/html	etag:%22d41d8cd98f00b204e9800998ecf8427e%22	https://www.apple.com/th/shop/goto/giftcards	C:/Users/Utsav/Desktop/apple/Apple/www.apple.com/th/shop/goto/giftcards	(from https://www.apple.com/th/)
09:01:37	0/0	---M-Z	301	error ('Moved%20Permanently')	text/html	etag:%22d41d8cd98f00b204e9800998ecf8427e%22	https://www.apple.com/th/shop/go/giftcards	C:/Users/Utsav/Desktop/apple/Apple/www.apple.com/th/shop/go/giftcards	(from https://www.apple.com/th/)
09:01:37	63369/63369	---M-Z	200	added ('OK')	text/html	etag:%22ced5144b9a6de6dd8b78ddcbe387820d%22	https://www.apple.com/th/shop/gift-cards	C:/Users/Utsav/Desktop/apple/Apple/www.apple.com/th/shop/gift-cards.html	(from https://www.apple.com/th/)
09:01:38	0/0	---M-Z	303	error ('See%20Other')	text/html	etag:%22d41d8cd98f00b204e9800998ecf8427e%22	https://www.apple.com/th/shop/goto/account	C:/Users/Utsav/Desktop/apple/Apple/www.apple.com/th/shop/goto/account	(from https://www.apple.com/th/)
09:01:38	0/0	---M-Z	301	error ('Moved%20Permanently')	text/html	etag:%22d41d8cd98f00b204e9800998ecf8427e%22	https://www.apple.com/th/shop/go/account	C:/Users/Utsav/Desktop/apple/Apple/www.apple.com/th/shop/go/account	(from https://www.apple.com/th/)
09:01:38	108877/108877	---M-Z	200	added ('OK')	text/html	date:Fri,%2017%20Apr%202020%2003:31:38%20GMT	https://www.apple.com/th/apple-music/	C:/Users/Utsav/Desktop/apple/Apple/www.apple.com/th/apple-music/index.html	(from https://www.apple.com/th/)
09:01:39	95534/95534	---M-Z	200	added ('OK')	text/html	date:Fri,%2017%20Apr%202020%2003:31:38%20GMT	https://www.apple.com/th/apple-tv-plus/	C:/Users/Utsav/Desktop/apple/Apple/www.apple.com/th/apple-tv-plus/index.html	(from https://www.apple.com/th/)
09:01:39	0/0	---M-Z	303	error ('See%20Other')	text/html	etag:%22d41d8cd98f00b204e9800998ecf8427e%22	https://www.apple.com/th/shop/goto/ww/financing	C:/Users/Utsav/Desktop/apple/Apple/www.apple.com/th/shop/goto/ww/financing	(from https://www.apple.com/th/)
09:01:39	101838/101838	---M-Z	200	added ('OK')	text/html	date:Fri,%2017%20Apr%202020%2003:31:39%20GMT	https://www.apple.com/th/apple-arcade/	C:/Users/Utsav/Desktop/apple/Apple/www.apple.com/th/apple-arcade/index.html	(from https://www.apple.com/th/)
09:01:39	99780/99780	---M-Z	200	added ('OK')	text/html	date:Fri,%2017%20Apr%202020%2003:31:39%20GMT	https://www.apple.com/th/icloud/	C:/Users/Utsav/Desktop/apple/Apple/www.apple.com/th/icloud/index.html	(from https://www.apple.com/th/)
09:01:39	0/0	---M-Z	301	error ('Moved%20Permanently')	text/html	etag:%22d41d8cd98f00b204e9800998ecf8427e%22	https://www.apple.com/th/shop/go/ww/financing	C:/Users/Utsav/Desktop/apple/Apple/www.apple.com/th/shop/go/ww/financing	(from https://www.apple.com/th/)
09:01:39	57473/57473	---M-Z	200	added ('OK')	text/html	date:Fri,%2017%20Apr%202020%2003:31:39%20GMT	https://www.apple.com/th/retail/	C:/Users/Utsav/Desktop/apple/Apple/www.apple.com/th/retail/index.html	(from https://www.apple.com/th/)
09:01:40	47184/47184	---M-Z	200	added ('OK')	text/html	date:Fri,%2017%20Apr%202020%2003:31:40%20GMT	https://www.apple.com/th/retail/geniusbar/	C:/Users/Utsav/Desktop/apple/Apple/www.apple.com/th/retail/geniusbar/index.html	(from https://www.apple.com/th/)
09:01:40	76487/76487	---M-Z	200	added ('OK')	text/html	etag:%22136ecd1c59365ba374cb8d6f7ededda5%22	https://www.apple.com/th/shop/browse/finance/installment	C:/Users/Utsav/Desktop/apple/Apple/www.apple.com/th/shop/browse/finance/installment.html	(from https://www.apple.com/th/)
09:01:40	241018/241018	---MCZ	200	added ('OK')	text/html	etag:W/%223ad7a-1nI5iAPeEACSHB4TAR0CewgdkPE%22	https://www.apple.com/th/today/	C:/Users/Utsav/Desktop/apple/Apple/www.apple.com/th/today/index.html	(from https://www.apple.com/th/)
09:01:41	55653/55653	---M-Z	200	added ('OK')	text/html	date:Fri,%2017%20Apr%202020%2003:31:40%20GMT	https://www.apple.com/th/retail/fieldtrip/	C:/Users/Utsav/Desktop/apple/Apple/www.apple.com/th/retail/fieldtrip/index.html	(from https://www.apple.com/th/)
09:01:41	0/0	---M-Z	303	error ('See%20Other')	text/html	etag:%22d41d8cd98f00b204e9800998ecf8427e%22	https://www.apple.com/th/shop/goto/order/list	C:/Users/Utsav/Desktop/apple/Apple/www.apple.com/th/shop/goto/order/list	(from https://www.apple.com/th/)
09:01:41	0/0	---M-Z	301	error ('Moved%20Permanently')	text/html	etag:%22d41d8cd98f00b204e9800998ecf8427e%22	https://www.apple.com/th/shop/go/order/list	C:/Users/Utsav/Desktop/apple/Apple/www.apple.com/th/shop/go/order/list	(from https://www.apple.com/th/)
09:01:41	241/241	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2017%20Apr%202020%2003:31:41%20GMT	https://www.apple.com/th/recycling/	C:/Users/Utsav/Desktop/apple/Apple/www.apple.com/th/recycling/index.html	(from https://www.apple.com/th/)
09:01:42	101461/101461	---M-Z	200	added ('OK')	text/html	date:Fri,%2017%20Apr%202020%2003:31:42%20GMT	https://www.apple.com/th/trade-in/	C:/Users/Utsav/Desktop/apple/Apple/www.apple.com/th/trade-in/index.html	(from https://www.apple.com/th/)
09:01:42	0/0	---M-Z	303	error ('See%20Other')	text/html	etag:%22d41d8cd98f00b204e9800998ecf8427e%22	https://www.apple.com/th/shop/goto/help	C:/Users/Utsav/Desktop/apple/Apple/www.apple.com/th/shop/goto/help	(from https://www.apple.com/th/)
09:01:42	0/0	---M-Z	301	error ('Moved%20Permanently')	text/html	etag:%22d41d8cd98f00b204e9800998ecf8427e%22	https://www.apple.com/th/shop/go/help	C:/Users/Utsav/Desktop/apple/Apple/www.apple.com/th/shop/go/help	(from https://www.apple.com/th/)
09:01:43	77356/77356	---M-Z	200	added ('OK')	text/html	etag:%2239a2ef064b5f6c84665f166819c625d4%22	https://www.apple.com/th/shop/help	C:/Users/Utsav/Desktop/apple/Apple/www.apple.com/th/shop/help.html	(from https://www.apple.com/th/)
09:01:43	0/0	---M-Z	303	error ('See%20Other')	text/html	etag:%22d41d8cd98f00b204e9800998ecf8427e%22	https://www.apple.com/th/shop/goto/educationrouting	C:/Users/Utsav/Desktop/apple/Apple/www.apple.com/th/shop/goto/educationrouting	(from https://www.apple.com/th/)
09:01:43	0/0	---M-Z	301	error ('Moved%20Permanently')	text/html	etag:%22d41d8cd98f00b204e9800998ecf8427e%22	https://www.apple.com/th/shop/go/educationrouting	C:/Users/Utsav/Desktop/apple/Apple/www.apple.com/th/shop/go/educationrouting	(from https://www.apple.com/th/)
09:01:44	162/162	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2017%20Apr%202020%2003:31:44%20GMT	http://www.apple.com/th-edu/shop	C:/Users/Utsav/Desktop/apple/Apple/www.apple.com/th-edu/shop.69f.delayed	(from https://www.apple.com/th/)
09:01:44	58767/58767	---M-Z	200	added ('OK')	text/html	date:Fri,%2017%20Apr%202020%2003:31:43%20GMT	https://www.apple.com/th/business/	C:/Users/Utsav/Desktop/apple/Apple/www.apple.com/th/business/index.html	(from https://www.apple.com/th/)
09:01:44	246/246	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2017%20Apr%202020%2003:31:44%20GMT	https://www.apple.com/th/education/	C:/Users/Utsav/Desktop/apple/Apple/www.apple.com/th/education/index.html	(from https://www.apple.com/th/)
09:01:44	68250/68250	---M-Z	200	added ('OK')	text/html	date:Fri,%2017%20Apr%202020%2003:31:44%20GMT	https://www.apple.com/th/retail/business/	C:/Users/Utsav/Desktop/apple/Apple/www.apple.com/th/retail/business/index.html	(from https://www.apple.com/th/)
09:01:45	79258/79258	---M-Z	200	added ('OK')	text/html	etag:%2297795853ade6389fdf72781c158be1cc%22	https://www.apple.com/th-edu/shop	C:/Users/Utsav/Desktop/apple/Apple/www.apple.com/th-edu/shop.html	(from https://www.apple.com/th/)
09:01:45	58615/58615	---M-Z	200	added ('OK')	text/html	date:Fri,%2017%20Apr%202020%2003:31:45%20GMT	https://www.apple.com/th/healthcare/	C:/Users/Utsav/Desktop/apple/Apple/www.apple.com/th/healthcare/index.html	(from https://www.apple.com/th/)
09:01:46	82829/82829	---M-Z	200	added ('OK')	text/html	etag:%227938f7e104381d6d574e61c802c52971%22	https://www.apple.com/th-en/shop/browse/home_th_en	C:/Users/Utsav/Desktop/apple/Apple/www.apple.com/th-en/shop/browse/home_th_en.html	(from https://www.apple.com/th/)
09:01:47	160661/160661	---M-Z	200	added ('OK')	text/html	date:Fri,%2017%20Apr%202020%2003:31:46%20GMT	https://www.apple.com/th/accessibility/	C:/Users/Utsav/Desktop/apple/Apple/www.apple.com/th/accessibility/index.html	(from https://www.apple.com/th/)
09:01:47	85275/85275	---M-Z	200	added ('OK')	text/html	date:Fri,%2017%20Apr%202020%2003:31:46%20GMT	https://www.apple.com/th/privacy/	C:/Users/Utsav/Desktop/apple/Apple/www.apple.com/th/privacy/index.html	(from https://www.apple.com/th/)
09:01:47	211610/211610	---M-Z	200	added ('OK')	text/html	date:Fri,%2017%20Apr%202020%2003:31:47%20GMT	https://www.apple.com/th/environment/	C:/Users/Utsav/Desktop/apple/Apple/www.apple.com/th/environment/index.html	(from https://www.apple.com/th/)
09:01:47	0/0	---M-Z	303	error ('See%20Other')	text/html	etag:%22d41d8cd98f00b204e9800998ecf8427e%22	https://www.apple.com/th/shop/goto/help/sales_refunds	C:/Users/Utsav/Desktop/apple/Apple/www.apple.com/th/shop/goto/help/sales_refunds	(from https://www.apple.com/th/)
09:01:47	214543/214543	---M-Z	200	added ('OK')	text/html	date:Fri,%2017%20Apr%202020%2003:31:47%20GMT	https://www.apple.com/th/newsroom/	C:/Users/Utsav/Desktop/apple/Apple/www.apple.com/th/newsroom/index.html	(from https://www.apple.com/th/)
09:01:48	78179/78179	---M-Z	200	added ('OK')	text/html	date:Fri,%2017%20Apr%202020%2003:31:47%20GMT	https://www.apple.com/th/leadership/	C:/Users/Utsav/Desktop/apple/Apple/www.apple.com/th/leadership/index.html	(from https://www.apple.com/th/)
09:01:48	0/0	---M-Z	301	error ('Moved%20Permanently')	text/html	etag:%22d41d8cd98f00b204e9800998ecf8427e%22	https://www.apple.com/th/shop/go/help/sales_refunds	C:/Users/Utsav/Desktop/apple/Apple/www.apple.com/th/shop/go/help/sales_refunds	(from https://www.apple.com/th/)
09:01:48	167979/167979	---M-Z	200	added ('OK')	text/html	date:Fri,%2017%20Apr%202020%2003:31:48%20GMT	https://www.apple.com/th/supplier-responsibility/	C:/Users/Utsav/Desktop/apple/Apple/www.apple.com/th/supplier-responsibility/index.html	(from https://www.apple.com/th/)
09:01:48	43412/43412	---M-Z	200	added ('OK')	text/html	etag:%22dd8c32fc0474018da38cb49c5c444312%22	https://www.apple.com/th/shop/browse/open/salespolicies	C:/Users/Utsav/Desktop/apple/Apple/www.apple.com/th/shop/browse/open/salespolicies.html	(from https://www.apple.com/th/)
09:01:48	50499/50499	---M-Z	200	added ('OK')	text/html	date:Fri,%2017%20Apr%202020%2003:31:48%20GMT	https://www.apple.com/th/apple-events/	C:/Users/Utsav/Desktop/apple/Apple/www.apple.com/th/apple-events/index.html	(from https://www.apple.com/th/)
09:01:49	55187/55187	---M-Z	200	added ('OK')	text/html	date:Fri,%2017%20Apr%202020%2003:31:49%20GMT	https://www.apple.com/th/contact/	C:/Users/Utsav/Desktop/apple/Apple/www.apple.com/th/contact/index.html	(from https://www.apple.com/th/)
09:01:49	366/366	---M--	200	added ('OK')	text/html	date:Fri,%2017%20Apr%202020%2003:31:49%20GMT	https://www.apple.com/th/privacy/privacy-policy/	C:/Users/Utsav/Desktop/apple/Apple/www.apple.com/th/privacy/privacy-policy/index.html	(from https://www.apple.com/th/)
09:01:49	9005/9005	---M-Z	200	added ('OK')	application/x-javascript	date:Fri,%2017%20Apr%202020%2003:31:49%20GMT	https://www.apple.com/ac/globalfooter/5/th_TH/scripts/ac-globalfooter.built.js	C:/Users/Utsav/Desktop/apple/Apple/www.apple.com/ac/globalfooter/5/th_TH/scripts/ac-globalfooter.built.js	(from https://www.apple.com/th/)
09:01:49	427/427	---M--	200	added ('OK')	text/html	date:Fri,%2017%20Apr%202020%2003:31:49%20GMT	https://www.apple.com/th/legal/	C:/Users/Utsav/Desktop/apple/Apple/www.apple.com/th/legal/index.html	(from https://www.apple.com/th/)
09:01:50	199191/199191	---MCZ	200	added ('OK')	application/x-javascript	date:Fri,%2017%20Apr%202020%2003:31:49%20GMT	https://www.apple.com/ac/localeswitcher/2/th_TH/scripts/localeswitcher.built.js	C:/Users/Utsav/Desktop/apple/Apple/www.apple.com/ac/localeswitcher/2/th_TH/scripts/localeswitcher.built.js	(from https://www.apple.com/th/)
09:01:50	84855/84855	---M-Z	200	added ('OK')	text/css	date:Fri,%2017%20Apr%202020%2003:31:50%20GMT	https://www.apple.com/ac/globalnav/5/fr_TN/styles/ac-globalnav.built.css	C:/Users/Utsav/Desktop/apple/Apple/www.apple.com/ac/globalnav/5/fr_TN/styles/ac-globalnav.built.css	(from https://www.apple.com/tn/)
09:01:50	133512/133512	---M-Z	200	added ('OK')	text/html	date:Fri,%2017%20Apr%202020%2003:31:50%20GMT	https://www.apple.com/th/sitemap/	C:/Users/Utsav/Desktop/apple/Apple/www.apple.com/th/sitemap/index.html	(from https://www.apple.com/th/)
09:01:50	45454/45454	---M-Z	200	added ('OK')	text/css	date:Fri,%2017%20Apr%202020%2003:31:50%20GMT	https://www.apple.com/ac/globalfooter/5/fr_TN/styles/ac-globalfooter.built.css	C:/Users/Utsav/Desktop/apple/Apple/www.apple.com/ac/globalfooter/5/fr_TN/styles/ac-globalfooter.built.css	(from https://www.apple.com/tn/)
09:01:51	4556/4556	---M-Z	200	added ('OK')	text/css	date:Fri,%2017%20Apr%202020%2003:31:51%20GMT	https://www.apple.com/tn/home/styles/main.css	C:/Users/Utsav/Desktop/apple/Apple/www.apple.com/tn/home/styles/main.css	(from https://www.apple.com/tn/)
09:01:51	13429/13429	---M-Z	200	added ('OK')	text/html	etag:W/%225e714bc7-3475%22	https://www.apple.com/tn/search	C:/Users/Utsav/Desktop/apple/Apple/www.apple.com/tn/search.html	(from https://www.apple.com/tn/)
09:01:51	137312/137312	---M-Z	200	added ('OK')	application/x-javascript	date:Fri,%2017%20Apr%202020%2003:31:51%20GMT	https://www.apple.com/ac/globalnav/5/fr_TN/scripts/ac-globalnav.built.js	C:/Users/Utsav/Desktop/apple/Apple/www.apple.com/ac/globalnav/5/fr_TN/scripts/ac-globalnav.built.js	(from https://www.apple.com/tn/)
09:01:52	9005/9005	---M-Z	200	added ('OK')	application/x-javascript	date:Fri,%2017%20Apr%202020%2003:31:52%20GMT	https://www.apple.com/ac/globalfooter/5/fr_TN/scripts/ac-globalfooter.built.js	C:/Users/Utsav/Desktop/apple/Apple/www.apple.com/ac/globalfooter/5/fr_TN/scripts/ac-globalfooter.built.js	(from https://www.apple.com/tn/)
09:01:52	75599/75599	---M-Z	200	added ('OK')	text/html	date:Fri,%2017%20Apr%202020%2003:31:52%20GMT	https://www.apple.com/tn/mac/	C:/Users/Utsav/Desktop/apple/Apple/www.apple.com/tn/mac/index.html	(from https://www.apple.com/tn/)
09:01:55	199191/199191	---MCZ	200	added ('OK')	application/x-javascript	date:Fri,%2017%20Apr%202020%2003:31:52%20GMT	https://www.apple.com/ac/localeswitcher/2/fr_TN/scripts/localeswitcher.built.js	C:/Users/Utsav/Desktop/apple/Apple/www.apple.com/ac/localeswitcher/2/fr_TN/scripts/localeswitcher.built.js	(from https://www.apple.com/tn/)
09:02:40	53401/53401	---M-Z	200	added ('OK')	text/html	date:Fri,%2017%20Apr%202020%2003:31:52%20GMT	https://www.apple.com/tn/ipad/	C:/Users/Utsav/Desktop/apple/Apple/www.apple.com/tn/ipad/index.html	(from https://www.apple.com/tn/)
09:02:40	50183/50183	---M-Z	200	added ('OK')	text/html	date:Fri,%2017%20Apr%202020%2003:31:53%20GMT	https://www.apple.com/tn/iphone/	C:/Users/Utsav/Desktop/apple/Apple/www.apple.com/tn/iphone/index.html	(from https://www.apple.com/tn/)
09:02:40	38137/38137	---M-Z	200	added ('OK')	text/html	date:Fri,%2017%20Apr%202020%2003:31:53%20GMT	https://www.apple.com/tn/music/	C:/Users/Utsav/Desktop/apple/Apple/www.apple.com/tn/music/index.html	(from https://www.apple.com/tn/)
09:02:40	20431/20431	---M-Z	200	added ('OK')	text/html	date:Fri,%2017%20Apr%202020%2003:31:57%20GMT	https://www.apple.com/tn/buy/	C:/Users/Utsav/Desktop/apple/Apple/www.apple.com/tn/buy/index.html	(from https://www.apple.com/tn/)
09:02:41	101975/101975	---M-Z	200	added ('OK')	text/css	date:Fri,%2017%20Apr%202020%2003:32:41%20GMT	https://www.apple.com/ac/globalnav/5/tr_TR/styles/ac-globalnav.built.css	C:/Users/Utsav/Desktop/apple/Apple/www.apple.com/ac/globalnav/5/tr_TR/styles/ac-globalnav.built.css	(from https://www.apple.com/tr/)
09:02:41	62815/62815	---M-Z	200	added ('OK')	text/html	date:Fri,%2017%20Apr%202020%2003:32:41%20GMT	https://www.apple.com/tn/airpods-pro/	C:/Users/Utsav/Desktop/apple/Apple/www.apple.com/tn/airpods-pro/index.html	(from https://www.apple.com/tn/)
09:02:41	106421/106421	---M-Z	200	added ('OK')	text/html	date:Fri,%2017%20Apr%202020%2003:32:41%20GMT	https://www.apple.com/tn/iphone-11/	C:/Users/Utsav/Desktop/apple/Apple/www.apple.com/tn/iphone-11/index.html	(from https://www.apple.com/tn/)
09:02:41	146817/146817	---M-Z	200	added ('OK')	text/html	date:Fri,%2017%20Apr%202020%2003:32:41%20GMT	https://www.apple.com/tn/iphone-11-pro/	C:/Users/Utsav/Desktop/apple/Apple/www.apple.com/tn/iphone-11-pro/index.html	(from https://www.apple.com/tn/)
09:02:41	45462/45462	---M-Z	200	added ('OK')	text/css	date:Fri,%2017%20Apr%202020%2003:32:41%20GMT	https://www.apple.com/ac/globalfooter/5/tr_TR/styles/ac-globalfooter.built.css	C:/Users/Utsav/Desktop/apple/Apple/www.apple.com/ac/globalfooter/5/tr_TR/styles/ac-globalfooter.built.css	(from https://www.apple.com/tr/)
09:02:42	78028/78028	---M-Z	200	added ('OK')	text/html	date:Fri,%2017%20Apr%202020%2003:32:41%20GMT	https://www.apple.com/tn/apple-arcade/	C:/Users/Utsav/Desktop/apple/Apple/www.apple.com/tn/apple-arcade/index.html	(from https://www.apple.com/tn/)
09:02:42	11847/11847	---M--	200	added ('OK')	image/png	date:Tue,%2003%20May%202016%2020:25:50%20GMT	https://www.apple.com/ac/structured-data/images/open_graph_logo.png?201810281507	C:/Users/Utsav/Desktop/apple/Apple/www.apple.com/ac/structured-data/images/open_graph_logo8d55.png	(from https://www.apple.com/tr/)
09:02:42	42695/42695	---M-Z	200	added ('OK')	text/html	date:Fri,%2017%20Apr%202020%2003:32:42%20GMT	https://www.apple.com/tn/macos/how-to-upgrade/	C:/Users/Utsav/Desktop/apple/Apple/www.apple.com/tn/macos/how-to-upgrade/index.html	(from https://www.apple.com/tn/)
09:02:42	73646/73646	---M-Z	200	added ('OK')	text/css	date:Fri,%2017%20Apr%202020%2003:32:42%20GMT	https://www.apple.com/tr/home/styles/main.css	C:/Users/Utsav/Desktop/apple/Apple/www.apple.com/tr/home/styles/main.css	(from https://www.apple.com/tr/)
09:02:43	83325/83325	---M-Z	200	added ('OK')	text/html	date:Fri,%2017%20Apr%202020%2003:32:42%20GMT	https://www.apple.com/tn/ipad-10.2/	C:/Users/Utsav/Desktop/apple/Apple/www.apple.com/tn/ipad-10.2/index.html	(from https://www.apple.com/tn/)
